#
#
# US Geological Survey
# retrieved: 2018-04-04 18:42:47 -04:00	(vaas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	295747094240801	PT-64-05-301	GW	29.96327185	-94.4024117	F	NAD83	 33	  1	NGVD29	12040201
USGS	295749093532801	PT-63-01-303	GW	29.96382467	-93.8912817	F	NAD83	 8.62	 .1	NGVD29	12040201
USGS	295749097534901	LR-67-01-301	GW	29.96382809	-97.897227	F	NAD83	 690	  5	NAVD88	12100203
USGS	295751095274001	LJ-65-05-120	GW	29.96444444	-95.4613889	S	NAD83	 104.81	  1	NAVD88	12040102
USGS	295753094115501	PT-64-07-201	GW	29.9649379	-94.1987939	F	NAD83	 20	  1	NGVD29	12040201
USGS	295754095250501	LJ-65-05-212	GW	29.96527778	-95.4183333	S	NAD83	 94.42	  1	NAVD88	12040104
USGS	295754095324901	LJ-65-04-218	GW	29.97055556	-95.5466667	1	NAD83	 123.83	  1	NAVD88	12040104
USGS	295755093540501	PT-63-01-301	GW	29.9654913	-93.9015598	F	NAD83	 12	2.5	NGVD29	12040201
USGS	295758094094301	PT-64-07-307	GW	29.9663264	-94.1621257	F	NAD83	 10	2.5	NGVD29	12040201
USGS	295758095251701	LJ-65-05-216	GW	29.97638889	-95.4252778	H	NAD83	 100.19	  1	NAVD88	12040104
USGS	295758095310001	LJ-65-04-318	GW	29.96638889	-95.5169444	S	NAD83	 122.36	  1	NAVD88	12040104
USGS	295758095494301	LJ-65-02-201	GW	29.96638889	-95.8288889	F	NAD83	 178.01	  1	NAVD88	12040102
USGS	295759095170701	LJ-65-06-313	GW	29.96666667	-95.2855556	S	NAD83	 73.11	  1	NAVD88	12040104
USGS	295759095214401	LJ-65-06-108	GW	29.96666667	-95.3625	S	NAD83	 85.5	  1	NAVD88	12040104
USGS	295803097523401	LR-67-01-313	GW	29.96738889	-97.8762194	5	NAD83	 697	 10	NGVD29	12100203
USGS	295803097531401	LR-67-01-305	GW	29.96771696	-97.8875046	S	NAD83	 699	5	NGVD29	12100203
USGS	295805095255901	LJ-65-05-223	GW	29.96833333	-95.4333333	S	NAD83	 98.48	  1	NAVD88	12040104
USGS	295807095241901	LJ-65-05-314	GW	29.96888889	-95.4055556	S	NAD83	 99	  1	NAVD88	12040104
USGS	295808095310001	LJ-65-04-316	GW	29.96916667	-95.5169444	S	NAD83	 123.34	  1	NAVD88	12040104
USGS	295811095322201	LJ-65-04-317	GW	29.97	-95.5397222	S	NAD83	 121.82	  1	NAVD88	12040104
USGS	295812094051901	PT-64-08-101	GW	29.9702145	-94.0887893	F	NAD83	 10.5	0.5	NGVD29	12040201
USGS	295812095274601	LJ-65-05-123	GW	29.97027778	-95.4630556	S	NAD83	 105.09	  1	NAVD88	12040104
USGS	295813095343601	LJ-65-04-207	GW	29.97055556	-95.5769444	S	NAD83	 129.21	  1	NAVD88	12040104
USGS	295813095343801	LJ-65-04-212	GW	29.97055556	-95.5775	S	NAD83	 127.84	  1	NAVD88	12040104
USGS	295814095415301	LJ-65-03-204	GW	29.97083333	-95.6983333	F	NAD83	 150.69	  1	NAVD88	12040102
USGS	295814095415302	LJ-65-03-206	GW	29.97083333	-95.6983333	F	NAD83	 150.69	  1	NAVD88	12040102
USGS	295817095065501	LJ-65-08-103	GW	29.9722222	-95.1175	S	NAD83	 64.46	  1	NAVD88	12040104
USGS	295817095284701	LJ-65-05-124	GW	29.97166667	-95.48	S	NAD83	 109.31	  1	NAVD88	12040104
USGS	295819095383401	LJ-65-03-309	GW	29.9722222	-95.6430556	S	NAD83	 136.74	  1	NAVD88	12040102
USGS	295819098534001	RB-68-01-314	GW	29.97215919	-98.8947557	S	NAD83	 1405.00	.01	NGVD29	12100201
USGS	295821095343401	LJ-65-04-215	GW	29.97277778	-95.5763889	S	NAD83	 127.72	  1	NAVD88	12040102
USGS	295821095481901	LJ-65-02-208	GW	29.97277778	-95.8055556	S	NAD83	 174.4	  1	NAVD88	12040102
USGS	295823095285601	LJ-65-05-118	GW	29.97333333	-95.4825	S	NAD83	 109.59	  1	NAVD88	12040104
USGS	295826095125601	LJ-65-07-108	GW	29.97416667	-95.2158333	S	NAD83	 73.76	  1	NAVD88	12040101
USGS	295827098424301	RB-68-03-110	GW	29.97413889	-98.7123056	1	NAD83	 1380	 10	NGVD29	12100201
USGS	295829093593401	PT-63-01-105	GW	29.9749358	-93.992952	F	NAD83	 21.81	 .1	NGVD29	12040201
USGS	295829094385101	SB-64-03-303	GW	29.975	-94.6477778	S	NAD83	 46.69	  1	NAVD88	12030203
USGS	295829097512601	LR-67-02-106 Kyle No. 3	GW	29.97493927	-97.857504	H	NAD83	 678.28	.01	NGVD29	12100203
USGS	295830095215601	LJ-65-06-107	GW	29.97527778	-95.3658333	S	NAD83	 88.52	  1	NAVD88	12040104
USGS	295830095333501	LJ-65-04-210	GW	29.97527778	-95.56	S	NAD83	 127.32	  1	NAVD88	12040104
USGS	295831095530801	LJ-65-01-302	GW	29.97555556	-95.8858333	1	NAD83	 219.39	  1	NAVD88	12040102
USGS	295835095130401	LJ-65-07-107	GW	29.97666667	-95.2180556	S	NAD83	 77.61	  1	NAVD88	12040101
USGS	295836095233301	LJ-65-05-309	GW	29.97694444	-95.3927778	F	NAD83	 98.37	  1	NAVD88	12040104
USGS	295840095525401	LJ-65-01-303	GW	29.97805556	-95.8819444	S	NAD83	 214.34	  1	NAVD88	12040102
USGS	295840095525901	LJ-65-01-301	GW	29.9786111	-95.8825	1	NAD83	 216.23	  1	NAVD88	12040102
USGS	295842095361201	LJ-65-04-109	GW	29.97944444	-95.6033333	1	NAD83	 130.81	  1	NAVD88	12040102
USGS	295842095430201	LJ-65-03-101	GW	29.97916667	-95.7177778	1	NAD83	 156.18	  1	NAVD88	12040102
USGS	295844095514801	LJ-65-02-108	GW	29.97916667	-95.8636111	S	NAD83	 213.06	  1	NAVD88	12040102
USGS	295845095304101	LJ-65-04-310	GW	29.97944444	-95.5116667	F	NAD83	 122.94	  1	NAVD88	12040104
USGS	295846095270801	LJ-65-05-221	GW	29.9797222	-95.4525	S	NAD83	 101.07	  1	NAVD88	12040104
USGS	295847095270001	LJ-65-05-222	GW	29.98	-95.4502778	S	NAD83	 100.11	  1	NAVD88	12040104
USGS	295849095114901	LJ-65-07-204	GW	29.98055556	-95.1972222	S	NAD83	 68.03	  1	NAVD88	12040101
USGS	295849097194201	AT-67-06-205	GW	29.98049893	-97.328603	R	NAD83	 437	  5	NAVD88	12070102
USGS	295850095201301	LJ-65-06-103	GW	29.98027778	-95.3375	H	NAD83	 89.83	  1	NAVD88	12040104
USGS	295851097551301	LR-67-01-201	GW	29.98104946	-97.9205609	S	NAD83	 672	5	NGVD29	12100203
USGS	295853097532901	LR-67-01-311	GW	29.98138889	-97.8913889	S	NAD83	 770.52	.02	NGVD29	12100203
USGS	295854095400301	LJ-65-03-208	GW	29.98194444	-95.6677778	S	NAD83	 141.77	  1	NAVD88	12040102
USGS	295855094120801	PT-64-07-207	GW	29.98215976	-94.2024051	F	NAD83	 21	2.5	NGVD29	12040201
USGS	295855095204301	LJ-65-06-102	GW	29.98194444	-95.3455556	H	NAD83	 88.86	  1	NAVD88	12040104
USGS	295856095230201	LJ-65-05-312	GW	29.9825	-95.3841667	S	NAD83	 94.54	  1	NAVD88	12040104
USGS	295856095230202	LJ-65-05-313	GW	29.9825	-95.3841667	S	NAD83	 94.54	  1	NAVD88	12040104
USGS	295858097521801	LR-67-02-104 (Kyle No. 2)	GW	29.98299439	-97.8719488	S	NAD83	 674.32	.01	NGVD29	12100203
USGS	295900097520001	LR-67-02-101	GW	29.98188336	-97.8680599	S	NAD83	 679.81	001	NGVD29	12100203
USGS	295901095331801	LJ-65-04-214	GW	29.98388889	-95.5552778	S	NAD83	 128.11	  1	NAVD88	12040102
USGS	295903094220801	PT-64-06-101	GW	29.98438233	-94.3690774	F	NAD83	 25.5	0.5	NGVD29	12040201
USGS	295903094384901	SB-64-03-305	GW	29.98444444	-94.6472222	S	NAD83	 45.99	  1	NAVD88	12030203
USGS	295904094120401	PT-64-07-202	GW	29.98465969	-94.201294	F	NAD83	 18	  1	NGVD29	12040201
USGS	295904095064001	LJ-65-08-105	GW	29.9847222	-95.1113889	S	NAD83	 65.02	  1	NAVD88	12040104
USGS	295905095315701	LJ-65-04-301	GW	29.985	-95.5327778	S	NAD83	 123.91	  1	NAVD88	12040104
USGS	295909094201701	PT-64-06-102	GW	29.98604895	-94.3382431	F	NAD83	 23.5	0.5	NGVD29	12040201
USGS	295909095351401	LJ-65-04-111	GW	29.9861111	-95.5875	S	NAD83	 125.67	  1	NAVD88	12040102
USGS	295909097523301	LR-67-01-304	GW	29.9860498	-97.8761156	S	NAD83	 718.00	 .1	NGVD29	12100203
USGS	295910095443501	LJ-65-03-104	GW	29.98638889	-95.7433333	F	NAD83	 155.36	  1	NAVD88	12040102
USGS	295911095284601	LJ-65-05-119	GW	29.98666667	-95.4797222	S	NAD83	 113.99	  1	NAVD88	12040104
USGS	295912094143401	PT-64-07-102	GW	29.9868822	-94.2429623	F	NAD83	 26	  1	NGVD29	12040201
USGS	295913095120101	LJ-65-07-203	GW	29.9872222	-95.2005556	S	NAD83	 68.65	  1	NAVD88	12040101
USGS	295914095304701	LJ-65-04-308	GW	29.9875	-95.5133333	F	NAD83	 123.89	  1	NAVD88	12040104
USGS	295915095194001	LJ-65-06-202	GW	29.9875	-95.3294444	H	NAD83	 89.4	  1	NAVD88	12040104
USGS	295915095311301	LJ-65-04-309	GW	29.98777778	-95.5205556	F	NAD83	 122.94	  1	NAVD88	12040104
USGS	295915095311501	LJ-65-04-320	GW	29.9875	-95.5208333	1	NAD83	 123.32	  1	NAVD88	12040102
USGS	295915097525401	LR-67-01-302	GW	29.98771634	-97.881949	S	NAD83	 747	  5	NGVD29	12100203
USGS	295916095182101	LJ-65-06-212	GW	29.98805556	-95.3061111	S	NAD83	 79.61	  1	NAVD88	12040104
USGS	295917095283601	LJ-65-05-121	GW	29.98833333	-95.4769444	S	NAD83	 114.59	  1	NAVD88	12040104
USGS	295918095284601	LJ-65-05-122	GW	29.9886111	-95.4797222	S	NAD83	 113.92	  1	NAVD88	12040104
USGS	295921095372201	LJ-65-04-110	GW	29.98944444	-95.6230556	S	NAD83	 141.04	  1	NAVD88	12040102
USGS	295922095393501	LJ-65-03-304	GW	29.9897222	-95.66	S	NAD83	 147.43	  1	NAVD88	12040102
USGS	295922097572501	LR-67-02-103	GW	29.9896608	-97.8738934	S	NAD83	 704.63	001	NGVD29	12100203
USGS	295923093562301	PT-63-01-203	GW	29.98993545	-93.939895	F	NAD83	 15.29	 .1	NGVD29	12020003
USGS	295923095291101	LJ-65-05-116	GW	29.99	-95.4866667	S	NAD83	 117.73	  1	NAVD88	12040104
USGS	295923097523101	LR-67-01-303	GW	29.98993856	-97.87556	S	NAD83	 715	  5	NGVD29	12100203
USGS	295924094354700	SB-64-04-101	GW	29.99027778	-94.5966667	F	NAD83	 50.11	  1	NAVD88	12030203
USGS	295924095353201	LJ-65-04-102	GW	29.99027778	-95.5925	F	NAD83	 126.94	  1	NAVD88	12040102
USGS	295924095450601	LJ-65-02-308	GW	29.9897222	-95.7536111	1	NAD83	 159.61	  1	NAVD88	12040102
USGS	295925093565801	PT-63-01-206	GW	29.99049103	-93.9496176	F	NAD83	 18.93	 .1	NGVD29	12020003
USGS	295928095251301	LJ-65-05-218	GW	29.99138889	-95.4205556	S	NAD83	 105.28	  1	NAVD88	12040104
USGS	295928095324801	LJ-65-04-217	GW	29.99138889	-95.5469444	S	NAD83	 112.07	  1	NAVD88	12040102
USGS	295928097525901	LR-67-01-308	GW	29.9913273	-97.883338	S	NAD83	 755	  5	NGVD29	12100203
USGS	295929095432201	LJ-65-03-111	GW	29.99138889	-95.7227778	S	NAD83	 157.26	  1	NAVD88	12040102
USGS	295931095245601	LJ-65-05-315	GW	29.9922222	-95.4158333	S	NAD83	 103.32	  1	NAVD88	12040104
USGS	295932095105701	LJ-65-07-202	GW	29.9925	-95.1827778	S	NAD83	 68.13	  1	NAVD88	12040101
USGS	295932095514701	LJ-65-02-101	GW	29.9925	-95.8633333	S	NAD83	 213.95	  1	NAVD88	12040102
USGS	295933095384401	LJ-60-60-713	GW	29.9925	-95.6455556	1	NAD83	 144.44	  1	NAVD88	12040102
USGS	295934095260401	LJ-65-05-217	GW	29.99305556	-95.4347222	S	NAD83	 106.22	  1	NAVD88	12040104
USGS	295934095451801	LJ-65-02-311	GW	29.99305556	-95.7552778	S	NAD83	 171.96	  1	NAVD88	12040102
USGS	295935095053001	LJ-65-08-106	GW	29.99333333	-95.0919444	S	NAD83	 64.12	  1	NAVD88	12040104
USGS	295936095343701	LJ-65-04-219	GW	29.9936111	-95.5772222	S	NAD83	 127.9	  1	NAVD88	12040102
USGS	295936095343901	LJ-65-04-220	GW	29.9936111	-95.5777778	S	NAD83	 127.9	  1	NAVD88	12040102
USGS	295937095295201	LJ-65-05-112	GW	29.99388889	-95.4980556	S	NAD83	 116.16	  1	NAVD88	12040104
USGS	295939095251001	LJ-65-05-219	GW	29.99444444	-95.4197222	S	NAD83	 105.08	  1	NAVD88	12040102
USGS	295940095483801	LJ-65-02-202	GW	29.9947222	-95.8108333	S	NAD83	 198.37	  1	NAVD88	12040102
USGS	295942094243600	PT-64-05-303	GW	29.99521533	-94.4101898	F	NAD83	 33	  1	NGVD29	12040201
USGS	295943095062801	LJ-65-08-104	GW	29.99555556	-95.1080556	S	NAD83	 66.26	  1	NAVD88	12040104
USGS	295944094010200	PT-64-08-301	GW	29.99576908	-94.0173978	F	NAD83	 15	0.5	NGVD29	12020003
USGS	295944094131900	PT-64-07-101	GW	29.9957707	-94.2221282	F	NAD83	 22	  1	NGVD29	12040201
USGS	295944095155801	LJ-65-06-302	GW	29.99583333	-95.2663889	F	NAD83	 88.65	  1	NAVD88	12040101
USGS	295944095155803	LJ-65-06-304	GW	29.99583333	-95.2663889	S	NAD83	 88.65	  1	NAVD88	12040101
USGS	295947095412801	LJ-65-03-211	GW	29.99666667	-95.6913889	S	NAD83	 155.31	  1	NAVD88	12040102
USGS	295947095455301	LJ-65-02-310	GW	29.99666667	-95.765	S	NAD83	 190.68	  1	NAVD88	12040102
USGS	295948094573101	SB-64-01-108	GW	29.99694444	-94.9588889	S	NAD83	 64.97	  1	NAVD88	12030203
USGS	295950094573101	SB-64-01-109	GW	29.99777778	-94.9588889	1	NAD83	 65.63	  1	NAVD88	12030203
USGS	295950095084001	LJ-65-07-301	GW	29.9975	-95.1447222	S	NAD83	 58.54	  1	NAVD88	12040101
USGS	295952095272201	LJ-65-05-225	GW	29.99805556	-95.4563889	S	NAD83	 109.14	  1	NAVD88	12040104
USGS	295953094511001	SB-64-02-102	GW	29.99833333	-94.8530556	S	NAD83	 65.23	  1	NAVD88	12030203
USGS	295953095420101	LJ-65-03-209	GW	29.99833333	-95.7005556	S	NAD83	 156.61	  1	NAVD88	12040102
USGS	295953095420102	LJ-65-03-210	GW	29.99833333	-95.7005556	S	NAD83	 156.61	  1	NAVD88	12040102
USGS	295953095474001	LJ-65-02-2XX	GW	29.998	-95.7944	H	NAD83	 202	1.6	NAVD88	12040102
USGS	295953095524101	LJ-65-01-306	GW	29.99833333	-95.8783333	S	NAD83	 230.56	  1	NAVD88	12040102
USGS	295954095283301	LJ-65-05-104	GW	29.9986111	-95.4761111	S	NAD83	 116.58	  1	NAVD88	12040104
USGS	295955095155601	LJ-65-06-301	GW	29.99888889	-95.2658333	S	NAD83	 90.11	  1	NAVD88	12040101
USGS	295955095502601	LJ-65-02-1XX	GW	29.9986611	-95.8406306	H	NAD83	 207	1.6	NAVD88	12040102
USGS	295957095460901	LJ-65-02-312	GW	29.99944444	-95.7694444	S	NAD83	 195.34	  1	NAVD88	12040102
USGS	295957095460902	LJ-65-02-313	GW	29.99944444	-95.7694444	S	NAD83	 195.34	  1	NAVD88	12040102
USGS	295957095460903	LJ-65-02-314	GW	29.99944444	-95.7694444	S	NAD83	 195.34	  1	NAVD88	12040102
USGS	300001095064101	LJ-60-64-711	GW	30.00055556	-95.1116667	S	NAD83	 63.23	  1	NAVD88	12040101
USGS	300001095294601	LJ-60-61-716	GW	30.00055556	-95.4963889	S	NAD83	 117.82	  1	NAVD88	12040102
USGS	300001095305301	LJ-60-60-905	GW	30.00055556	-95.515	S	NAD83	 124.98	  1	NAVD88	12040102
USGS	300002095463701	LJ-60-58-901	GW	30.00083333	-95.7772222	S	NAD83	 198.59	  1	NAVD88	12040102
USGS	300003095230101	LJ-60-61-915	GW	30.0011111	-95.3838889	S	NAD83	 95.42	  1	NAVD88	12040104
USGS	300005095304301	LJ-60-60-916	GW	30.00166667	-95.5122222	S	NAD83	 122.92	  1	NAVD88	12040102
USGS	300007094161400	PT-61-62-901	GW	30.00215965	-94.270741	F	NAD83	 24	  1	NGVD29	12040201
USGS	300007095354701	LJ-60-60-712	GW	30.00194444	-95.5958333	1	NAD83	 139.3	  1	NAVD88	12040102
USGS	300008094053600	PT-61-64-705	GW	30.00243623	-94.093512	F	NAD83	 10	  1	NGVD29	12040201
USGS	300008095310301	LJ-60-60-906	GW	30.0025	-95.5177778	S	NAD83	 116.39	  1	NAVD88	12040102
USGS	300009095142901	LJ-60-63-711	GW	30.00277778	-95.2416667	S	NAD83	 64.91	  1	NAVD88	12040101
USGS	300009095253701	LJ-60-61-806	GW	30.00277778	-95.4272222	S	NAD83	 107.52	  1	NAVD88	12040104
USGS	300010095251601	LJ-60-61-844 (MW10a)	GW	30.00277778	-95.4211111	S	NAD83	 103.76	  1	NAVD88	12040104
USGS	300010095275401	LJ-60-61-722	GW	30.00305556	-95.4652778	S	NAD83	 115.83	  1	NAVD88	12040104
USGS	300011095065101	LJ-60-64-712	GW	30.00333333	-95.1144444	S	NAD83	 52.39	  1	NAVD88	12040101
USGS	300011095251801	LJ-60-61-843	GW	30.00305556	-95.4216667	5	NAD83	 103.28	  1	NAVD88	12040102
USGS	300011095350701	LJ-60-60-703	GW	30.00333333	-95.5855556	S	NAD83	 137.89	  1	NAVD88	12040102
USGS	300013094580901	SB-61-57-703	GW	30.0036111	-94.9688889	H	NAD83	 67.06	  1	NAVD88	12030203
USGS	300013095050301	LJ-60-64-703	GW	30.00388889	-95.0844444	S	NAD83	 66.41	  1	NAVD88	12040203
USGS	300013095050302	LJ-60-64-705	GW	30.00388889	-95.0844444	S	NAD83	 66.41	  1	NAVD88	12040203
USGS	300013095112101	LJ-60-63-801	GW	30.00388889	-95.1894444	S	NAD83	 70.57	  1	NAVD88	12040101
USGS	300013095342801	LJ-60-60-806	GW	30.00388889	-95.5747222	S	NAD83	 131.34	  1	NAVD88	12040102
USGS	300015093575701	PT-62-57-708	GW	30.00437977	-93.9660072	F	NAD83	 14.99	 .1	NGVD29	12020003
USGS	300015095343301	LJ-60-60-809	GW	30.00444444	-95.5761111	S	NAD83	 137.06	  1	NAVD88	12040102
USGS	300016095371801	LJ-60-60-709	GW	30.0047222	-95.6219444	S	NAD83	 139.64	  1	NAVD88	12040102
USGS	300017095254101	LJ-60-61-838	GW	30.005	-95.4283333	S	NAD83	 108.75	  1	NAVD88	12040104
USGS	300017095271601	LJ-60-61-835	GW	30.005	-95.4547222	S	NAD83	 112	  1	NAVD88	12040104
USGS	300017095465601	LJ-60-58-903	GW	30.005	-95.7825	S	NAD83	 201.49	  1	NAVD88	12040102
USGS	300018095225701	LJ-60-61-914	GW	30.0075	-95.3844444	S	NAD83	 94.06	  1	NAVD88	12040104
USGS	300018095424001	LJ-60-59-702	GW	30.00527778	-95.7113889	S	NAD83	 164.19	  1	NAVD88	12040102
USGS	300019095252401	LJ-60-61-837	GW	30.00555556	-95.4236111	S	NAD83	 105.17	  1	NAVD88	12040104
USGS	300019095332501	LJ-60-60-805	GW	30.00555556	-95.5572222	S	NAD83	 136.25	  1	NAVD88	12040102
USGS	300019099075801	RJ-56-63-922	GW	30.00549089	-99.1330957	S	NAD83	 1691.00	.01	NGVD29	12100201
USGS	300020094584601	SB-61-57-702	GW	30.00583333	-94.9797222	S	NAD83	 66.26	  1	NAVD88	12040203
USGS	300020095254201	LJ-60-61-814	GW	30.00583333	-95.4286111	S	NAD83	 105.93	  1	NAVD88	12040104
USGS	300020095271101	LJ-60-61-812	GW	30.00583333	-95.4533333	S	NAD83	 110.59	  1	NAVD88	12040104
USGS	300023093585002	PT-62-57-712	GW	30.006602	-93.9807299	F	NAD83	 14.13	 .1	NGVD29	12020003
USGS	300024094014301	PT-61-64-902	GW	30.0068801	-94.0287873	S	NAD83	 20	2.5	NGVD29	12040201
USGS	300024095274601	LJ-60-61-711	GW	30.00694444	-95.4630556	S	NAD83	 117.34	  1	NAVD88	12040104
USGS	300024095274602	LJ-60-61-712	GW	30.00694444	-95.4630556	S	NAD83	 117.34	  1	NAVD88	12040104
USGS	300025095275001	LJ-60-61-708	GW	30.0072222	-95.4641667	S	NAD83	 115.27	  1	NAVD88	12040104
USGS	300025097570001	LR-58-58-706	GW	30.00716029	-97.8669489	F	NAD83				12100203
USGS	300026095225401	LJ-60-61-919	GW	30.0075	-95.3816667	1	NAD83	 96.28	  1	NAVD88	12040104
USGS	300026095284801	LJ-60-61-719	GW	30.0075	-95.4802778	S	NAD83	 98.74	  1	NAVD88	12040102
USGS	300027095274801	LJ-60-61-704	GW	30.00777778	-95.4636111	S	NAD83	 117.18	  1	NAVD88	12040104
USGS	300027095274802	LJ-60-61-703	GW	30.00777778	-95.4636111	S	NAD83	 117.18	  1	NAVD88	12040104
USGS	300027095364201	LJ-60-60-705	GW	30.00777778	-95.6119444	S	NAD83	 143.09	  1	NAVD88	12040102
USGS	300028095161801	LJ-60-62-908	GW	30.00805556	-95.2719444	S	NAD83	 91.22	  1	NAVD88	12040101
USGS	300028095365701	LJ-60-60-706	GW	30.00805556	-95.6161111	S	NAD83	 145.15	  1	NAVD88	12040102
USGS	300028095371801	LJ-60-60-707	GW	30.00805556	-95.6219444	S	NAD83	 140.74	  1	NAVD88	12040102
USGS	300029095284301	LJ-60-61-721	GW	30.00833333	-95.4788889	S	NAD83	 107.94	  1	NAVD88	12040102
USGS	300031093583800	PT-62-57-709	GW	30.00882419	-93.9773965	F	NAD83	 7.43	 .1	NGVD29	12020003
USGS	300031095083901	LJ-60-63-905	GW	30.00888889	-95.1444444	S	NAD83	 67.71	  1	NAVD88	12040101
USGS	300031095274001	LJ-60-61-706	GW	30.00888889	-95.4613889	S	NAD83	 115.22	  1	NAVD88	12040104
USGS	300031097534101	LR-58-57-902	GW	30.0085488	-97.8952828	S	NAD83	 821.55	 .1	NGVD29	12100203
USGS	300032095235501	LJ-60-61-918	GW	30.00916667	-95.3988889	S	NAD83	 99.26	  1	NAVD88	12040102
USGS	300033095190001	LJ-60-62-803	GW	30.00944444	-95.3169444	S	NAD83	 92.21	  1	NAVD88	12040104
USGS	300036095094701	LJ-60-63-906	GW	30.01027778	-95.1633333	F	NAD83	 67.88	  1	NAVD88	12040101
USGS	300036095310301	LJ-60-60-904	GW	30.01027778	-95.5177778	S	NAD83	 108.9	  1	NAVD88	12040102
USGS	300036095400101	LJ-60-59-806	GW	30.01	-95.6669444	5	NAD83	 154.15	  1	NAVD88	12040102
USGS	300037095084801	LJ-60-63-901	GW	30.01055556	-95.1469444	F	NAD83	 68.26	  1	NAVD88	12040101
USGS	300037095084802	LJ-60-63-904	GW	30.01055556	-95.1469444	S	NAD83	 68.26	  1	NAVD88	12040101
USGS	300037095335801	LJ-60-60-802	GW	30.01055556	-95.5663889	S	NAD83	 137.59	  1	NAVD88	12040102
USGS	300037095350601	LJ-60-60-710	GW	30.01055556	-95.5852778	S	NAD83	 138.49	  1	NAVD88	12040102
USGS	300038094534200	SB-61-57-902	GW	30.01083333	-94.8952778	F	NAD83	 62.54	  1	NAVD88	12030203
USGS	300038095222601	LJ-60-62-713	GW	30.01083333	-95.3741667	S	NAD83	 85.66	  1	NAVD88	12040102
USGS	300038095264501	LJ-60-61-818	GW	30.01083333	-95.4461111	S	NAD83	 108.1	  1	NAVD88	12040104
USGS	300038095314001	LJ-60-60-911	GW	30.01083333	-95.5280556	S	NAD83	 124.59	  1	NAVD88	12040102
USGS	300038095314002	LJ-60-60-918	GW	30.01083333	-95.5280556	S	NAD83	 124.59	  1	NAVD88	12040102
USGS	300038095430201	LJ-60-59-705	GW	30.01083333	-95.7175	S	NAD83	 169.87	  1	NAVD88	12040102
USGS	300039095280201	LJ-60-61-710	GW	30.0111111	-95.4675	S	NAD83	 114.85	  1	NAVD88	12040102
USGS	300040095415201	LJ-60-59-805	GW	30.01138889	-95.6980556	S	NAD83	 161.61	  1	NAVD88	12040102
USGS	300041097563901	LR-58-57-808	GW	30.01138889	-97.9441667	S	NAD83	 740	  5	NGVD29	12100203
USGS	300042095485201	LJ-60-58-806	GW	30.01194444	-95.8147222	S	NAD83	 208.69	  1	NAVD88	12040102
USGS	300044095293201	LJ-60-61-727	GW	30.0122222	-95.4922222	1	NAD83	 110.28	  1	NAVD88	12040102
USGS	300044095312001	LJ-60-60-925	GW	30.0122222	-95.5222222	5	NAD83	 112.36	  1	NAVD88	12040102
USGS	300044095355501	LJ-60-60-704	GW	30.0125	-95.5988889	S	NAD83	 145.46	  1	NAVD88	12040102
USGS	300044095355901	LJ-60-60-702	GW	30.0125	-95.6	S	NAD83	 143.99	  1	NAVD88	12040102
USGS	300044098471801	RB-57-58-901	GW	30.01248056	-98.7885889	1	NAD83	 1630	 10	NGVD29	12100201
USGS	300045093542300	UJ-62-58-706	GW	30.01271267	-93.9065608	F	NAD83	 6.09	 .1	NGVD29	12020003
USGS	300045095100901	LJ-60-63-802	GW	30.01277778	-95.1694444	S	NAD83	 68.56	  1	NAVD88	12040101
USGS	300045095281101	LJ-60-61-702	GW	30.01277778	-95.47	S	NAD83	 115.23	  1	NAVD88	12040102
USGS	300045095333101	LJ-60-60-810	GW	30.01277778	-95.5588889	S	NAD83	 136.44	  1	NAVD88	12040102
USGS	300047095363801	LJ-60-60-711	GW	30.01333333	-95.6108333	S	NAD83	 146.23	  1	NAVD88	12040102
USGS	300048095133201	LJ-60-63-710	GW	30.0136111	-95.2258333	S	NAD83	 48.55	  1	NAVD88	12040101
USGS	300048095280701	LJ-60-61-724	GW	30.0136111	-95.4688889	S	NAD83	 117.07	  1	NAVD88	12040102
USGS	300048097533101	LR-58-57-904	GW	30.01354866	-97.8922273	F	NAD83	 825	  5	NGVD29	12100203
USGS	300049095305801	LJ-60-60-921	GW	30.01388889	-95.5163889	S	NAD83	 115.14	  1	NAVD88	12040102
USGS	300050095275301	LJ-60-61-713	GW	30.01416667	-95.4644444	H	NAD83	 117.69	  1	NAVD88	12040104
USGS	300051095175201	LJ-60-62-805	GW	30.01444444	-95.2980556	F	NAD83	 91.43	  1	NAVD88	12040102
